,subfamily,sum,cat
pseudobulk_499,NR/1:nuclearreceptor,0.03344560787081689,endothelial
pseudobulk_500,NR/1:nuclearreceptor,0.024701177841052198,endothelial
pseudobulk_501,NR/1:nuclearreceptor,0.030127957812510195,endothelial
pseudobulk_502,NR/1:nuclearreceptor,0.041547956119756896,immune
pseudobulk_503,NR/1:nuclearreceptor,0.021968023931549334,immune
pseudobulk_504,NR/1:nuclearreceptor,0.04408939427230481,immune
pseudobulk_505,NR/1:nuclearreceptor,0.0323948148870838,endothelial
pseudobulk_506,NR/1:nuclearreceptor,0.043159004417247696,immune
pseudobulk_507,NR/1:nuclearreceptor,0.04400147916749081,immune
pseudobulk_508,NR/1:nuclearreceptor,0.04315368714742329,immune
pseudobulk_509,NR/1:nuclearreceptor,0.04448503244202551,immune
pseudobulk_510,NR/1:nuclearreceptor,0.0413231729762625,immune
pseudobulk_511,NR/1:nuclearreceptor,0.044527902035042394,immune
pseudobulk_512,NR/1:nuclearreceptor,0.040088641631882395,immune
pseudobulk_513,NR/1:nuclearreceptor,0.0365312208887187,immune
pseudobulk_514,NR/1:nuclearreceptor,0.043607801198959094,immune
pseudobulk_515,NR/1:nuclearreceptor,0.041030995082109896,immune
pseudobulk_516,NR/1:nuclearreceptor,0.0432600326603276,immune
pseudobulk_517,NR/1:nuclearreceptor,0.040422320947981996,immune
pseudobulk_518,NR/1:nuclearreceptor,0.0434165826300156,immune
pseudobulk_519,NR/1:nuclearreceptor,0.036243769922293397,immune
pseudobulk_520,NR/1:nuclearreceptor,0.0356868117814881,immune
pseudobulk_521,NR/1:nuclearreceptor,0.032326916349120105,immune
pseudobulk_522,NR/1:nuclearreceptor,0.0356729847262612,immune
pseudobulk_523,NR/1:nuclearreceptor,0.0432893580873495,immune
pseudobulk_524,NR/1:nuclearreceptor,0.0365703680436125,immune
pseudobulk_525,NR/1:nuclearreceptor,0.0406023692339657,immune
pseudobulk_526,NR/1:nuclearreceptor,0.0390952999587168,immune
pseudobulk_527,NR/1:nuclearreceptor,0.031177297001704296,immune
pseudobulk_528,NR/1:nuclearreceptor,0.0401609310647469,immune
pseudobulk_529,NR/1:nuclearreceptor,0.034164560609496804,immune
pseudobulk_530,NR/1:nuclearreceptor,0.035468435176880794,immune
pseudobulk_531,NR/1:nuclearreceptor,0.03797230398049539,immune
pseudobulk_532,NR/1:nuclearreceptor,0.0301137334317898,immune
pseudobulk_533,NR/1:nuclearreceptor,0.0376709757838394,immune
pseudobulk_534,NR/1:nuclearreceptor,0.0423983439104629,immune
pseudobulk_535,NR/1:nuclearreceptor,0.03807854239130369,immune
pseudobulk_536,NR/1:nuclearreceptor,0.0431242531631138,immune
pseudobulk_537,NR/1:nuclearreceptor,0.0267173894098956,immune
pseudobulk_538,NR/1:nuclearreceptor,0.036185021686833,immune
pseudobulk_539,NR/1:nuclearreceptor,0.043139797286130196,immune
pseudobulk_540,NR/1:nuclearreceptor,0.040827899007126495,immune
pseudobulk_541,NR/1:nuclearreceptor,0.0439280146965754,immune
pseudobulk_542,NR/1:nuclearreceptor,0.0416966858319935,immune
pseudobulk_543,NR/1:nuclearreceptor,0.045589148532598905,immune
pseudobulk_544,NR/1:nuclearreceptor,0.032520878827199,immune
pseudobulk_545,NR/1:nuclearreceptor,0.0429780844133345,immune
pseudobulk_546,NR/1:nuclearreceptor,0.0334825100726444,immune
pseudobulk_547,NR/1:nuclearreceptor,0.034656709118280206,immune
pseudobulk_548,NR/1:nuclearreceptor,0.0455262531759215,immune
pseudobulk_549,NR/1:nuclearreceptor,0.040548462537117004,immune
pseudobulk_550,NR/1:nuclearreceptor,0.0451977336779235,immune
pseudobulk_551,NR/1:nuclearreceptor,0.0446465838467698,immune
pseudobulk_552,NR/1:nuclearreceptor,0.0426577281905336,immune
pseudobulk_553,NR/1:nuclearreceptor,0.0380153128062371,immune
pseudobulk_554,NR/1:nuclearreceptor,0.0366005661198866,immune
pseudobulk_555,NR/1:nuclearreceptor,0.0310082163778131,immune
pseudobulk_556,NR/1:nuclearreceptor,0.0353910122066734,immune
pseudobulk_557,NR/1:nuclearreceptor,0.0426357585238289,immune
pseudobulk_558,NR/1:nuclearreceptor,0.044994972064159505,immune
pseudobulk_559,NR/1:nuclearreceptor,0.0466917679877949,immune
pseudobulk_560,NR/1:nuclearreceptor,0.039835173054597904,immune
pseudobulk_561,NR/1:nuclearreceptor,0.040273478545713795,immune
pseudobulk_562,NR/1:nuclearreceptor,0.044380351551808105,immune
pseudobulk_563,NR/1:nuclearreceptor,0.0422023214632643,immune
pseudobulk_564,NR/1:nuclearreceptor,0.0442848788807166,immune
pseudobulk_565,NR/1:nuclearreceptor,0.043202705564908406,immune
pseudobulk_566,NR/1:nuclearreceptor,0.0392011547228318,immune
pseudobulk_567,NR/1:nuclearreceptor,0.0330995289841663,immune
pseudobulk_568,NR/1:nuclearreceptor,0.041602008976042,immune
pseudobulk_569,NR/1:nuclearreceptor,0.0459453304065389,immune
pseudobulk_570,NR/1:nuclearreceptor,0.0331327649764714,immune
pseudobulk_571,NR/1:nuclearreceptor,0.035408370895310896,endothelial
pseudobulk_572,NR/1:nuclearreceptor,0.045338341500609704,epithelial
pseudobulk_573,NR/1:nuclearreceptor,0.015028383466414899,exocrine
pseudobulk_574,NR/1:nuclearreceptor,0.0340163700748232,connective
pseudobulk_575,NR/1:nuclearreceptor,0.0327820961829273,connective
pseudobulk_576,NR/1:nuclearreceptor,0.0318554560653862,immune
pseudobulk_577,NR/1:nuclearreceptor,0.0418911185115573,epithelial
pseudobulk_578,NR/1:nuclearreceptor,0.0427869919221845,epithelial
pseudobulk_579,NR/1:nuclearreceptor,0.035918079083785096,endothelial
pseudobulk_580,NR/1:nuclearreceptor,0.016684104572049902,endothelial
pseudobulk_581,NR/1:nuclearreceptor,0.043665542732924,epithelial
pseudobulk_582,NR/1:nuclearreceptor,0.0439786075148728,epithelial
pseudobulk_583,NR/1:nuclearreceptor,0.043932150118052606,endocrine
pseudobulk_584,NR/1:nuclearreceptor,0.0407313262112436,endocrine
pseudobulk_585,NR/1:nuclearreceptor,0.04104759322945001,endocrine
pseudobulk_586,NR/1:nuclearreceptor,0.0406518736854192,immune
pseudobulk_587,NR/1:nuclearreceptor,0.0413277614861724,endocrine
pseudobulk_588,NR/1:nuclearreceptor,0.040625213878229004,endocrine
pseudobulk_589,NR/1:nuclearreceptor,0.0410444877343251,immune
pseudobulk_590,NR/1:nuclearreceptor,0.0405762000009414,immune
pseudobulk_591,NR/1:nuclearreceptor,0.023858510452555107,immune
pseudobulk_592,NR/1:nuclearreceptor,0.037655519554391295,epithelial
pseudobulk_593,NR/1:nuclearreceptor,0.0180772368330505,exocrine
pseudobulk_594,NR/1:nuclearreceptor,0.04340585693716979,endocrine
pseudobulk_595,NR/1:nuclearreceptor,0.0423583409283308,endocrine
pseudobulk_596,NR/1:nuclearreceptor,0.0426113316789267,endocrine
pseudobulk_597,NR/1:nuclearreceptor,0.0412896003108468,endocrine
pseudobulk_598,NR/1:nuclearreceptor,0.0378387072123584,endocrine
pseudobulk_599,NR/1:nuclearreceptor,0.026975221117026802,connective
pseudobulk_600,NR/1:nuclearreceptor,0.020295041787903402,exocrine
pseudobulk_601,NR/1:nuclearreceptor,0.041042779106646395,epithelial
pseudobulk_602,NR/1:nuclearreceptor,0.0378219510894265,endocrine
pseudobulk_603,NR/1:nuclearreceptor,0.0398374807555225,endocrine
pseudobulk_604,NR/1:nuclearreceptor,0.0335034778108817,endocrine
pseudobulk_605,NR/1:nuclearreceptor,0.042479463852941705,endocrine
pseudobulk_606,NR/1:nuclearreceptor,0.0407490199431774,endocrine
pseudobulk_607,NR/1:nuclearreceptor,0.019070085021666797,exocrine
pseudobulk_608,NR/1:nuclearreceptor,0.014198886638041402,endothelial
pseudobulk_609,NR/1:nuclearreceptor,0.008237481350079,macroglial
pseudobulk_610,NR/1:nuclearreceptor,0.0167111512273547,endothelial
pseudobulk_611,NR/1:nuclearreceptor,0.023616619291715,muscle
pseudobulk_612,NR/1:nuclearreceptor,0.0335215614177284,immune
pseudobulk_613,NR/1:nuclearreceptor,0.0185844642110167,muscle
pseudobulk_614,NR/1:nuclearreceptor,0.0246027152752501,muscle
pseudobulk_615,NR/1:nuclearreceptor,0.0220373825868589,muscle
pseudobulk_616,NR/1:nuclearreceptor,0.0219804955413563,muscle
pseudobulk_617,NR/1:nuclearreceptor,0.0273079865146425,muscle
pseudobulk_618,NR/1:nuclearreceptor,0.022704690229147305,connective
pseudobulk_619,NR/1:nuclearreceptor,0.0328640144434755,immune
pseudobulk_620,NR/1:nuclearreceptor,0.0385238934541118,immune
pseudobulk_621,NR/1:nuclearreceptor,0.021768482751212702,muscle
pseudobulk_622,NR/1:nuclearreceptor,0.028449172503314604,connective
pseudobulk_623,NR/1:nuclearreceptor,0.026200084481387997,connective
pseudobulk_624,NR/1:nuclearreceptor,0.0233627981506285,muscle
pseudobulk_625,NR/1:nuclearreceptor,0.030799475614912603,muscle
pseudobulk_626,NR/1:nuclearreceptor,0.0265466307755556,muscle
pseudobulk_627,NR/1:nuclearreceptor,0.0256031396565956,muscle
pseudobulk_628,NR/1:nuclearreceptor,0.0228685204056088,muscle
pseudobulk_629,NR/1:nuclearreceptor,0.0273640848463398,muscle
pseudobulk_630,NR/1:nuclearreceptor,0.028208501171320403,muscle
pseudobulk_631,NR/1:nuclearreceptor,0.025846872129477297,muscle
pseudobulk_632,NR/1:nuclearreceptor,0.0282132474239912,muscle
pseudobulk_633,NR/1:nuclearreceptor,0.0362117512850089,immune
pseudobulk_634,NR/1:nuclearreceptor,0.027442937600426102,endothelial
pseudobulk_635,NR/1:nuclearreceptor,0.0408831208478656,immune
pseudobulk_636,NR/1:nuclearreceptor,0.0327344143879597,immune
pseudobulk_637,NR/1:nuclearreceptor,0.014541406257194099,endothelial
pseudobulk_638,NR/1:nuclearreceptor,0.027165153296664198,endothelial
pseudobulk_639,NR/1:nuclearreceptor,0.0240868387045335,endothelial
pseudobulk_640,NR/1:nuclearreceptor,0.0255954564781856,endothelial
pseudobulk_641,NR/1:nuclearreceptor,0.022726203897036203,endothelial
pseudobulk_642,NR/1:nuclearreceptor,0.0270583974197504,endothelial
pseudobulk_643,NR/1:nuclearreceptor,0.027356060338206298,endothelial
pseudobulk_644,NR/1:nuclearreceptor,0.0354264721972865,endothelial
pseudobulk_645,NR/1:nuclearreceptor,0.013683841090823864,endothelial
pseudobulk_646,NR/1:nuclearreceptor,0.028951693209819197,connective
pseudobulk_647,NR/1:nuclearreceptor,0.017904851003549598,endothelial
pseudobulk_648,NR/1:nuclearreceptor,0.026897974661551003,epithelial
pseudobulk_649,NR/1:nuclearreceptor,0.0397659215377641,epithelial
pseudobulk_650,NR/1:nuclearreceptor,0.0242947471560907,connective
pseudobulk_651,NR/1:nuclearreceptor,0.025501846102997498,epithelial
pseudobulk_652,NR/1:nuclearreceptor,0.0332023275550453,connective
pseudobulk_653,NR/1:nuclearreceptor,0.030362902558408296,epithelial
pseudobulk_654,NR/1:nuclearreceptor,0.0273551440332081,connective
pseudobulk_655,NR/1:nuclearreceptor,0.0291134393773971,connective
pseudobulk_656,NR/1:nuclearreceptor,0.040615535108372194,epithelial
pseudobulk_657,NR/1:nuclearreceptor,0.020951785903889398,endothelial
pseudobulk_658,NR/1:nuclearreceptor,0.031211736495606202,connective
pseudobulk_659,NR/1:nuclearreceptor,0.0387780708260832,epithelial
pseudobulk_660,NR/1:nuclearreceptor,0.025587315205484396,immune
pseudobulk_661,NR/1:nuclearreceptor,0.030323031824081602,epithelial
pseudobulk_662,NR/1:nuclearreceptor,0.029363344423472503,muscle
pseudobulk_663,NR/1:nuclearreceptor,0.0314099972601978,epithelial
pseudobulk_664,NR/1:nuclearreceptor,0.0230517843738195,connective
pseudobulk_665,NR/1:nuclearreceptor,0.0357219845755023,epithelial
pseudobulk_666,NR/1:nuclearreceptor,0.0344331362284717,epithelial
pseudobulk_667,NR/1:nuclearreceptor,0.034933241549878896,epithelial
pseudobulk_668,NR/1:nuclearreceptor,0.0362927580717948,epithelial
pseudobulk_669,NR/1:nuclearreceptor,0.028891630470752397,connective
pseudobulk_670,NR/1:nuclearreceptor,0.0408151526935397,epithelial
pseudobulk_671,NR/1:nuclearreceptor,0.0368666583672163,epithelial
pseudobulk_672,NR/1:nuclearreceptor,0.0327227977104482,epithelial
pseudobulk_673,NR/1:nuclearreceptor,0.0348429966252294,connective
pseudobulk_674,NR/1:nuclearreceptor,0.0200705046299843,connective
pseudobulk_675,NR/1:nuclearreceptor,0.032009947113692504,epithelial
pseudobulk_676,NR/1:nuclearreceptor,0.0207805017707867,connective
pseudobulk_677,NR/1:nuclearreceptor,0.0208723919931797,connective
pseudobulk_678,NR/1:nuclearreceptor,0.0211658008629453,endothelial
pseudobulk_679,NR/1:nuclearreceptor,0.028405596502124895,connective
pseudobulk_680,NR/1:nuclearreceptor,0.0167865994153542,connective
pseudobulk_681,NR/1:nuclearreceptor,0.0277091170428318,epithelial
pseudobulk_682,NR/1:nuclearreceptor,0.0176680790027601,connective
pseudobulk_683,NR/1:nuclearreceptor,0.0315476319519799,epithelial
pseudobulk_684,NR/1:nuclearreceptor,0.0394971680361774,epithelial
pseudobulk_685,NR/1:nuclearreceptor,0.0198430671589446,connective
pseudobulk_686,NR/1:nuclearreceptor,0.0335876457393166,epithelial
pseudobulk_687,NR/1:nuclearreceptor,0.0333800113294271,epithelial
pseudobulk_688,NR/1:nuclearreceptor,0.033004104858263994,epithelial
pseudobulk_689,NR/1:nuclearreceptor,0.0280567305162546,epithelial
pseudobulk_690,NR/1:nuclearreceptor,0.031905437586828796,epithelial
pseudobulk_691,NR/1:nuclearreceptor,0.038283905480056696,epithelial
pseudobulk_692,NR/1:nuclearreceptor,0.0402490217238662,epithelial
pseudobulk_693,NR/1:nuclearreceptor,0.0254465951584276,connective
pseudobulk_694,NR/1:nuclearreceptor,0.019443709519691498,connective
pseudobulk_695,NR/1:nuclearreceptor,0.0321861582342532,epithelial
pseudobulk_696,NR/1:nuclearreceptor,0.0191318526631218,connective
pseudobulk_697,NR/1:nuclearreceptor,0.0348182044690472,epithelial
pseudobulk_698,NR/1:nuclearreceptor,0.0251768977032041,connective
pseudobulk_699,NR/1:nuclearreceptor,0.0318721719086167,epithelial
pseudobulk_700,NR/1:nuclearreceptor,0.028172331629320698,muscle
pseudobulk_701,NR/1:nuclearreceptor,0.0215113951126111,connective
pseudobulk_702,NR/1:nuclearreceptor,0.030998534639365694,immune
pseudobulk_703,NR/1:nuclearreceptor,0.0203819718444717,muscle
pseudobulk_704,NR/1:nuclearreceptor,0.0221019951568448,muscle
pseudobulk_705,NR/1:nuclearreceptor,0.018679331289604,muscle
pseudobulk_706,NR/1:nuclearreceptor,0.0233143339864906,connective
pseudobulk_707,NR/1:nuclearreceptor,0.0236739363754164,muscle
pseudobulk_708,NR/1:nuclearreceptor,0.024256655713543,muscle
pseudobulk_709,NR/1:nuclearreceptor,0.0260128717636686,muscle
pseudobulk_710,NR/1:nuclearreceptor,0.0213494178024118,muscle
pseudobulk_711,NR/1:nuclearreceptor,0.0245522311888633,immune
pseudobulk_712,NR/1:nuclearreceptor,0.025497452239505496,connective
pseudobulk_713,NR/1:nuclearreceptor,0.0264219471137037,muscle
pseudobulk_714,NR/1:nuclearreceptor,0.0282518476014953,connective
pseudobulk_715,NR/1:nuclearreceptor,0.023883724818006002,muscle
pseudobulk_716,NR/1:nuclearreceptor,0.0323821300407868,connective
pseudobulk_717,NR/1:nuclearreceptor,0.0282761949347329,connective
pseudobulk_718,NR/1:nuclearreceptor,0.0225397966569287,muscle
pseudobulk_719,NR/1:nuclearreceptor,0.025908523239195,muscle
pseudobulk_720,NR/1:nuclearreceptor,0.0309755950001997,connective
pseudobulk_721,NR/1:nuclearreceptor,0.0299180515576152,connective
pseudobulk_722,NR/1:nuclearreceptor,0.0235880002146584,endothelial
pseudobulk_723,NR/1:nuclearreceptor,0.016999366373056102,endothelial
pseudobulk_724,NR/1:nuclearreceptor,0.0398476431146261,immune
pseudobulk_725,NR/1:nuclearreceptor,0.0299441869137806,muscle
pseudobulk_726,NR/1:nuclearreceptor,0.039480580831877596,immune
pseudobulk_727,NR/1:nuclearreceptor,0.0205999269383025,muscle
pseudobulk_728,NR/1:nuclearreceptor,0.0256307554664087,muscle
pseudobulk_729,NR/1:nuclearreceptor,0.028941223165019903,connective
pseudobulk_730,NR/1:nuclearreceptor,0.0407920224824917,immune
pseudobulk_731,NR/1:nuclearreceptor,0.038451487664133,immune
pseudobulk_732,NR/1:nuclearreceptor,0.0274561238475141,endothelial
pseudobulk_733,NR/1:nuclearreceptor,0.0351754279108714,endothelial
pseudobulk_734,NR/1:nuclearreceptor,0.0344550235895437,endothelial
pseudobulk_735,NR/1:nuclearreceptor,0.041611951543017896,connective
pseudobulk_736,NR/1:nuclearreceptor,0.0409337270539252,connective
pseudobulk_737,NR/1:nuclearreceptor,0.015040334517834401,endothelial
pseudobulk_738,NR/1:nuclearreceptor,0.0323746850481255,connective
pseudobulk_739,NR/1:nuclearreceptor,0.0372157359961418,endothelial
pseudobulk_740,NR/1:nuclearreceptor,0.0399506567046043,connective
pseudobulk_741,NR/1:nuclearreceptor,0.0314130766782906,connective
pseudobulk_742,NR/1:nuclearreceptor,0.0500276021193709,immune
pseudobulk_743,NR/1:nuclearreceptor,0.0456706674303857,immune
pseudobulk_744,NR/1:nuclearreceptor,0.04533023573458159,immune
pseudobulk_745,NR/1:nuclearreceptor,0.020900170529784802,endothelial
pseudobulk_746,NR/1:nuclearreceptor,0.0211164720822123,connective
pseudobulk_747,NR/1:nuclearreceptor,0.0313859672751275,endothelial
pseudobulk_748,NR/1:nuclearreceptor,0.0403204945614558,immune
pseudobulk_749,NR/1:nuclearreceptor,0.0321850231848653,endothelial
pseudobulk_750,NR/1:nuclearreceptor,0.0399367148056623,connective
pseudobulk_751,NR/1:nuclearreceptor,0.0347594039048997,connective
pseudobulk_752,NR/1:nuclearreceptor,0.027223396580666,connective
pseudobulk_753,NR/1:nuclearreceptor,0.015616844932082902,endothelial
pseudobulk_754,NR/1:nuclearreceptor,0.0266799544915554,connective
pseudobulk_755,NR/1:nuclearreceptor,0.0379934863885863,endothelial
pseudobulk_756,NR/1:nuclearreceptor,0.023043475579470202,connective
pseudobulk_757,NR/1:nuclearreceptor,0.0331982023781162,endothelial
pseudobulk_758,NR/1:nuclearreceptor,0.040554730687290104,immune
pseudobulk_759,NR/1:nuclearreceptor,0.031704126973636296,connective
pseudobulk_760,NR/1:nuclearreceptor,0.030209654010832,endothelial
pseudobulk_761,NR/1:nuclearreceptor,0.0367609356762839,endothelial
pseudobulk_762,NR/1:nuclearreceptor,0.025312545243650397,endothelial
pseudobulk_763,NR/1:nuclearreceptor,0.015072695729031466,endothelial
pseudobulk_764,NR/1:nuclearreceptor,0.0334460792364548,connective
pseudobulk_765,NR/1:nuclearreceptor,0.0366180504206566,connective
pseudobulk_766,NR/1:nuclearreceptor,0.037818401935510094,connective
pseudobulk_767,NR/1:nuclearreceptor,0.038721223128959294,connective
pseudobulk_768,NR/1:nuclearreceptor,0.0285798681434242,endothelial
pseudobulk_769,NR/1:nuclearreceptor,0.0389331104233857,connective
pseudobulk_770,NR/1:nuclearreceptor,0.0357082707341757,connective
pseudobulk_771,NR/1:nuclearreceptor,0.0243390507530418,connective
pseudobulk_772,NR/1:nuclearreceptor,0.039547380292787905,connective
pseudobulk_773,NR/1:nuclearreceptor,0.043123109149746305,immune
pseudobulk_774,NR/1:nuclearreceptor,0.043332707486115105,immune
pseudobulk_775,NR/1:nuclearreceptor,0.0381919157225636,connective
pseudobulk_776,NR/1:nuclearreceptor,0.033134941360913,connective
pseudobulk_777,NR/1:nuclearreceptor,0.035919341258704295,connective
pseudobulk_778,NR/1:nuclearreceptor,0.0352258603088555,connective
pseudobulk_779,NR/1:nuclearreceptor,0.0276423916220662,connective
pseudobulk_780,NR/1:nuclearreceptor,0.041549721150658706,immune
pseudobulk_781,NR/1:nuclearreceptor,0.022712167119606996,endothelial
pseudobulk_782,NR/1:nuclearreceptor,0.030459132743999095,endothelial
pseudobulk_783,NR/1:nuclearreceptor,0.0327752053271977,connective
pseudobulk_784,NR/1:nuclearreceptor,0.0415805710945275,connective
pseudobulk_785,NR/1:nuclearreceptor,0.034029033151455,endothelial
pseudobulk_786,NR/1:nuclearreceptor,0.03539503889624,endothelial
pseudobulk_787,NR/1:nuclearreceptor,0.031783088808879,endothelial
pseudobulk_788,NR/1:nuclearreceptor,0.021264646347844696,endothelial
pseudobulk_789,NR/1:nuclearreceptor,0.0392538739833978,connective
pseudobulk_790,NR/1:nuclearreceptor,0.0372943191323426,connective
pseudobulk_791,NR/1:nuclearreceptor,0.0318470809143033,endothelial
pseudobulk_792,NR/1:nuclearreceptor,0.012431387513060898,endothelial
pseudobulk_793,NR/1:nuclearreceptor,0.029880224261432598,endothelial
pseudobulk_794,NR/1:nuclearreceptor,0.0406438051722941,connective
pseudobulk_795,NR/1:nuclearreceptor,0.036159045295789505,endothelial
pseudobulk_796,NR/1:nuclearreceptor,0.0378397166496139,connective
pseudobulk_797,NR/1:nuclearreceptor,0.0453589409589764,immune
pseudobulk_798,NR/1:nuclearreceptor,0.0383829993661489,connective
pseudobulk_799,NR/1:nuclearreceptor,0.021051766700111,connective
pseudobulk_800,NR/1:nuclearreceptor,0.040325074689462406,connective
pseudobulk_801,NR/1:nuclearreceptor,0.0441072934772817,immune
pseudobulk_802,NR/1:nuclearreceptor,0.039628875441849,connective
pseudobulk_803,NR/1:nuclearreceptor,0.033830221160314804,pericyte
pseudobulk_804,NR/1:nuclearreceptor,0.0295698253903535,connective
pseudobulk_805,NR/1:nuclearreceptor,0.028657071292399996,connective
pseudobulk_806,NR/1:nuclearreceptor,0.0384640642441806,immune
pseudobulk_807,NR/1:nuclearreceptor,0.0277460209326816,connective
pseudobulk_808,NR/1:nuclearreceptor,0.026193446479737502,connective
pseudobulk_809,NR/1:nuclearreceptor,0.0272819297388193,connective
pseudobulk_810,NR/1:nuclearreceptor,0.035357850254513,immune
pseudobulk_811,NR/1:nuclearreceptor,0.0224002393078987,endothelial
pseudobulk_812,NR/1:nuclearreceptor,0.028612260823137697,endothelial
pseudobulk_813,NR/1:nuclearreceptor,0.0321503453887996,endothelial
pseudobulk_814,NR/1:nuclearreceptor,0.0273052324773742,endothelial
pseudobulk_815,NR/1:nuclearreceptor,0.0351854113396254,endothelial
pseudobulk_816,NR/1:nuclearreceptor,0.0336268929531795,connective
pseudobulk_817,NR/1:nuclearreceptor,0.027652819408103504,connective
pseudobulk_818,NR/1:nuclearreceptor,0.0369767358060924,endothelial
pseudobulk_819,NR/1:nuclearreceptor,0.0373261921340596,immune
pseudobulk_820,NR/1:nuclearreceptor,0.024269936489872298,connective
pseudobulk_821,NR/1:nuclearreceptor,0.0386161424685267,connective
pseudobulk_822,NR/1:nuclearreceptor,0.0378981847316023,connective
pseudobulk_823,NR/1:nuclearreceptor,0.0294439387507734,endothelial
pseudobulk_824,NR/1:nuclearreceptor,0.03537768532987649,pericyte
pseudobulk_825,NR/1:nuclearreceptor,0.0352769275195894,endothelial
pseudobulk_826,NR/1:nuclearreceptor,0.0365787156624716,connective
pseudobulk_827,NR/1:nuclearreceptor,0.039399266941472603,connective
pseudobulk_828,NR/1:nuclearreceptor,0.0203106414992359,connective
pseudobulk_829,NR/1:nuclearreceptor,0.0453934198012573,immune
pseudobulk_830,NR/1:nuclearreceptor,0.0320454681059343,connective
pseudobulk_831,NR/1:nuclearreceptor,0.03443402913399,connective
pseudobulk_832,NR/1:nuclearreceptor,0.028644870035350097,connective
pseudobulk_833,NR/1:nuclearreceptor,0.0291183134540912,connective
pseudobulk_834,NR/1:nuclearreceptor,0.031565198092721104,connective
pseudobulk_835,NR/1:nuclearreceptor,0.0290079431142655,endothelial
pseudobulk_836,NR/1:nuclearreceptor,0.027713171322829796,connective
pseudobulk_837,NR/1:nuclearreceptor,0.014743440980964593,endothelial
pseudobulk_838,NR/1:nuclearreceptor,0.016680699307471198,endothelial
pseudobulk_839,NR/1:nuclearreceptor,0.015491578902583398,endothelial
pseudobulk_840,NR/1:nuclearreceptor,0.0172601251979356,endothelial
pseudobulk_841,NR/1:nuclearreceptor,0.0255581755191084,connective
pseudobulk_842,NR/1:nuclearreceptor,0.024507528287358298,connective
pseudobulk_843,NR/1:nuclearreceptor,0.0174008438116285,endothelial
pseudobulk_844,NR/1:nuclearreceptor,0.0260130809620019,endothelial
pseudobulk_845,NR/1:nuclearreceptor,0.0185341638280077,endothelial
pseudobulk_846,NR/1:nuclearreceptor,0.0379863760899749,muscle
pseudobulk_847,NR/1:nuclearreceptor,0.0377589127747339,muscle
pseudobulk_848,NR/1:nuclearreceptor,0.027725969906896,epithelial
pseudobulk_849,NR/1:nuclearreceptor,0.0348718069726599,epithelial
pseudobulk_850,NR/1:nuclearreceptor,0.0496775624342259,epithelial
pseudobulk_851,NR/1:nuclearreceptor,0.046884837327524694,epithelial
pseudobulk_852,NR/1:nuclearreceptor,0.0471298396587368,epithelial
pseudobulk_853,NR/1:nuclearreceptor,0.0320162329589945,endocrine
pseudobulk_854,NR/1:nuclearreceptor,0.03646503307390919,immune
pseudobulk_855,NR/1:nuclearreceptor,0.027103499160148002,epithelial
pseudobulk_856,NR/1:nuclearreceptor,0.054323040181770595,epithelial
pseudobulk_857,NR/1:nuclearreceptor,0.037130241049453304,epithelial
pseudobulk_858,NR/1:nuclearreceptor,0.047152868239208695,epithelial
pseudobulk_859,NR/1:nuclearreceptor,0.0476026979740707,epithelial
pseudobulk_860,NR/1:nuclearreceptor,0.049414781620725705,epithelial
pseudobulk_861,NR/1:nuclearreceptor,0.031456908094696395,epithelial
pseudobulk_862,NR/1:nuclearreceptor,0.0173231921507975,epithelial
pseudobulk_863,NR/1:nuclearreceptor,0.032805414171889105,epithelial
pseudobulk_864,NR/1:nuclearreceptor,0.0324219363392328,epithelial
pseudobulk_865,NR/1:nuclearreceptor,0.0282885528868062,endocrine
pseudobulk_866,NR/1:nuclearreceptor,0.030553137999959,epithelial
pseudobulk_867,NR/1:nuclearreceptor,0.0483734486624596,epithelial
pseudobulk_868,NR/1:nuclearreceptor,0.0295735383406279,epithelial
pseudobulk_869,NR/1:nuclearreceptor,0.0244450963800769,epithelial
pseudobulk_870,NR/1:nuclearreceptor,0.0247256286675108,epithelial
pseudobulk_871,NR/1:nuclearreceptor,0.035577276139519796,epithelial
pseudobulk_872,NR/1:nuclearreceptor,0.0457777197007087,epithelial
pseudobulk_873,NR/1:nuclearreceptor,0.0478086264338342,epithelial
pseudobulk_874,NR/1:nuclearreceptor,0.0286484424723309,epithelial
pseudobulk_875,NR/1:nuclearreceptor,0.0496826935559507,epithelial
pseudobulk_876,NR/1:nuclearreceptor,0.038228032644837796,epithelial
pseudobulk_877,NR/1:nuclearreceptor,0.0466945245862004,epithelial
pseudobulk_878,NR/1:nuclearreceptor,0.0273827784694727,epithelial
pseudobulk_879,NR/1:nuclearreceptor,0.04937683953903581,epithelial
pseudobulk_880,NR/1:nuclearreceptor,0.04922209167852961,epithelial
pseudobulk_881,NR/1:nuclearreceptor,0.0474916750099507,epithelial
pseudobulk_882,NR/1:nuclearreceptor,0.032035195035859707,endothelial
pseudobulk_883,NR/1:nuclearreceptor,0.0303029481437985,epithelial
pseudobulk_884,NR/1:nuclearreceptor,0.0337565687950698,epithelial
pseudobulk_885,NR/1:nuclearreceptor,0.0361491807270791,epithelial
pseudobulk_886,NR/1:nuclearreceptor,0.03643324587028451,immune
pseudobulk_887,NR/1:nuclearreceptor,0.040893717785365595,immune
pseudobulk_888,NR/1:nuclearreceptor,0.0353070624405516,immune
